4486,657,2827,2382
4487,9617,1031,10146
4488,17576,10936,9915
4489,16722,16945,1040
4490,13732,11351,15784
4491,8295,14384,3820
4492,19588,9917,19435
4493,1849,8017,7597
4494,9546,4600,354
4495,2901,11690,15534
4496,5790,4630,11998
4497,500,17119,13829
4498,3417,6703,2894
4499,7555,3411,789
4500,1822,272,17155
4501,7741,7285,15205
4502,2702,10381,18240
4503,757,7494,4432
4504,11587,6058,19140
4505,7088,9221,6240
4506,5992,5700,8125
4507,5936,15867,4506
4508,11731,14108,7317
4509,14166,17407,12244
4510,15553,17745,3634
4511,7798,11850,11101
4512,17887,1353,7100
4513,235,17701,8357
4514,848,17867,251
4515,16594,2092,6835
4516,19795,9858,4285
4517,2363,12575,18470
4518,12851,5105,1188
4519,6285,9538,8918
4520,10729,16388,17330
4521,13021,1107,9529
4522,17420,7335,8912
4523,2168,12845,16075
4524,1028,1812,4822
4525,19790,5272,1908
4526,14338,16934,4336
4527,16865,7736,15541
4528,15292,8297,1463
4529,17426,8260,3567
4530,14559,9945,1451
4531,16056,3266,11433
4532,1522,11155,19478
4533,2361,3878,4665
4534,14712,17284,4037
4535,18783,10116,9459
4536,1656,16424,9480
4537,883,12878,14576
4538,3657,9043,9075
4539,2292,8072,9744
4540,5137,5990,8259
4541,11931,7858,2493
4542,5526,17770,10841
4543,16373,19345,5571
4544,17600,12938,15552
4545,6092,19989,13536
4546,5450,17960,3751
4547,13475,19837,10046
4548,9715,7104,265
4549,8977,16151,3594
4550,15698,9339,11398
4551,3819,9241,19499
4552,16588,11133,3094
4553,19189,10248,14696
4554,8091,11659,7908
4555,634,16423,12625
4556,2266,18571,6789
4557,16086,15081,4325
4558,17497,4633,8551
4559,9972,10670,3848
4560,1429,6075,8270
4561,17450,14910,16319
4562,18819,19024,3440
4563,3429,4070,10300
4564,11458,19628,18289
4565,9457,4785,3234
4566,12840,10055,1648
4567,12389,9603,3562
4568,14099,2236,8725
4569,134,1282,17451
4570,15916,3535,2973
4571,12292,7081,4883
4572,1092,12969,8754
4573,7326,5103,6491
4574,6205,5754,14830
4575,5438,16012,1996
4576,603,1778,4926
4577,5962,19524,555
4578,14390,18168,8475
4579,18172,17224,10755
4580,8893,11474,12368
4581,17577,18505,2955
4582,18862,15598,19155
4583,12923,870,15403
4584,9754,1551,10703
4585,2623,2202,6310
4586,5654,16207,13550
4587,8055,8703,13835
4588,7935,12523,6001
4589,12804,11518,12612
4590,15596,5529,14090
4591,731,3148,19468
4592,12766,14938,17912
4593,11589,12649,1270
4594,14847,5560,18280
4595,14032,7098,18179
4596,1127,1501,4246
4597,6648,16647,5026
4598,8407,14463,1263
4599,13302,1295,15790
4600,15185,5374,10643
4601,11667,4981,13754
4602,19409,5555,6165
4603,17550,5985,10019
4604,44,12837,18282
4605,15342,11402,11669
4606,16874,8065,8039
4607,19280,14434,11717
4608,8458,1635,14907
4609,13189,5343,6638
4610,14953,19622,4797
4611,3256,9888,11383
4612,7606,8884,18904
4613,8596,19621,9293
4614,1662,3627,9386
4615,8059,11018,11302
4616,10532,17129,552
4617,5636,12093,7464
4618,19994,17722,8286
4619,12716,18725,18233
4620,16068,8639,18466
4621,5782,9908,169
4622,6005,3239,5636
4623,11391,1128,13001
4624,6547,12416,11974
4625,19142,6552,6095
4626,9892,5215,1548
4627,644,15395,3606
4628,2367,11483,7581
4629,19565,2319,7507
4630,15991,15924,8646
4631,1548,6589,3856
4632,368,9654,9481
4633,15648,7689,14053
4634,11900,7122,5860
4635,10602,5480,19622
4636,3082,12150,4621
4637,7896,16031,6900
4638,3258,10366,12833
4639,3197,8752,17302
4640,2000,13039,5673
4641,8089,5977,7378
4642,3403,1040,9568
4643,17677,3810,6954
4644,3609,6106,11298
4645,19065,6278,17899
4646,4851,10482,10185
4647,1582,10136,12589
4648,915,18461,6886
4649,19188,12423,19615
4650,14839,4336,4331
4651,12136,10403,4087
4652,10511,6586,16159
4653,7820,5556,6338
4654,15507,1640,14494
4655,16368,6745,14854
4656,8821,6112,6350
4657,10869,3651,8340
4658,8882,9062,9836
4659,19811,5078,17474
4660,2856,5883,9120
4661,16812,4944,10429
4662,14876,2970,2192
4663,10748,12091,17045
4664,10375,8091,7913
4665,13807,7709,9829
4666,4355,3453,14820
4667,3149,5602,6823
4668,16349,7912,3950
4669,16695,6830,1311
4670,4981,2339,7164
4671,547,2026,1862
4672,6954,6868,2720
4673,16340,10568,5967
4674,11977,12772,8094
4675,12223,19855,6916
4676,16105,10293,14784
4677,6318,8395,4168
4678,16811,2887,13273
4679,4827,10674,7166
4680,19650,3585,7555
4681,658,11919,11589
4682,16141,12824,18330
4683,15239,13103,2424
4684,16133,15067,13854
4685,11839,10496,1457
4686,2331,14506,10630
4687,7721,13586,8610
4688,17879,6109,7204
4689,13961,600,16031
4690,8567,6012,2605
4691,7902,1208,17552
4692,19366,7299,7655
4693,1454,4301,866
4694,4152,4212,18315
4695,4841,9655,19199
4696,1654,11508,5861
4697,4742,4628,17875
4698,13591,1523,7126
4699,2735,8253,3956
4700,5707,12658,15921
4701,16634,13817,1697
4702,18286,5959,13092
4703,2256,11825,6569
4704,6194,18694,4516
4705,4479,3578,4286
4706,5758,12481,18222
4707,6446,6262,15013
4708,12237,16203,6534
4709,9512,11527,5534
4710,4745,9326,8417
4711,6885,11925,16011
4712,5658,19586,19262
4713,9726,1456,9115
4714,2954,12967,34
4715,18265,13657,7395
4716,10820,4749,7825
4717,488,12592,5566
4718,3093,15492,15669
4719,6484,13138,4895
4720,15810,2748,17060
4721,9113,916,10061
4722,18693,11149,13121
4723,11570,6609,13629
4724,4936,1468,19596
4725,4855,4294,13172
4726,18740,8033,895
4727,15306,2707,1529
4728,7663,8474,10049
4729,14703,16752,4697
4730,13536,18734,5927
4731,13313,4814,919
4732,8217,10649,2491
4733,17838,4672,4915
4734,8208,9324,8224
4735,14043,9891,14360
4736,6353,3581,18549
4737,11724,8433,9879
4738,14680,13923,5479
4739,9931,13764,5911
4740,8437,6250,9741
4741,13256,1958,487
4742,18487,5308,14775
4743,16361,9895,8437
4744,5853,2469,12972
4745,16629,8298,19464
4746,17520,10290,3434
4747,5561,7690,13511
4748,2773,11521,10140
4749,4980,3290,13650
4750,16950,11115,3372
4751,3011,2532,1365
4752,10995,2846,1476
4753,9936,6307,12674
4754,19084,8449,13033
4755,10169,16039,15169
4756,16171,474,6455
4757,8107,16883,7579
4758,11144,10762,8350
4759,10690,5393,15
4760,5751,17014,7189
4761,17666,18401,1509
4762,13912,6482,9543
4763,7849,3163,10815
4764,9545,6484,6375
4765,1956,9033,4410
4766,13118,6945,17063
4767,4204,8976,14228
4768,10310,16022,8747
4769,5597,14002,7306
4770,18794,11337,17305
4771,7581,18070,12454
4772,909,5470,18307
4773,9752,17762,1554
4774,1457,2365,16003
4775,9550,338,15156
4776,4567,16208,3376
4777,12941,7078,1150
4778,4914,18898,14946
4779,2237,12780,6988
4780,8260,1782,270
4781,9323,5569,16782
4782,7435,2669,19576
4783,3423,12187,17654
4784,6945,15328,5025
4785,11384,4996,3267
4786,14110,16369,16772
4787,11904,15704,14922
4788,9705,16132,2099
4789,13054,19362,13562
4790,15599,6614,17704
4791,6978,4054,19156
4792,11612,6394,4085
4793,7944,19739,5086
4794,2308,6658,6286
4795,3238,10444,18460
4796,13437,12454,3231
4797,3314,8217,7066
4798,7729,8045,15150
4799,13647,17913,6987
4800,307,15012,198
4801,16111,19709,9605
4802,17374,5128,8948
4803,7046,11585,19420
4804,6119,5626,1719
4805,10233,4452,459
4806,3405,11846,2898
4807,8404,7204,18272
4808,18658,10580,15020
4809,8681,7229,19228
4810,8316,12996,9962
4811,18182,401,17895
4812,967,1077,12506
4813,7029,16759,11516
4814,108,10082,12016
4815,13997,10908,10239
4816,7684,4384,14178
4817,17920,5711,14386
4818,4762,6496,5343
4819,15313,4506,4892
4820,19265,19336,16034
4821,15545,16226,9590
4822,17013,1118,5914
4823,16418,7200,4795
4824,15733,18191,13996
4825,828,3341,8625
4826,16188,9458,10639
4827,4715,11844,1178
4828,7951,11713,6179
4829,18983,5855,8617
4830,18550,11758,16135
4831,7572,14942,2385
4832,2455,18044,13486
4833,11132,11598,12986
4834,5230,1831,12741
4835,14792,15323,5696
4836,6477,235,549
4837,9522,5162,15068
4838,15439,1199,18243
4839,19204,5302,4075
4840,18127,10114,1920
4841,5651,8289,9961
4842,4930,14917,18988
4843,7682,16665,8970
4844,16554,6135,7046
4845,5661,10347,726
4846,15068,9281,11918
4847,2027,669,8113
4848,6743,9496,14902
4849,17977,15076,16931
4850,1113,16356,841
4851,16728,16924,10988
4852,5750,11881,14668
4853,2269,3546,4418
4854,17143,16100,851
4855,12272,2673,1698
4856,6802,5928,7898
4857,5915,19332,16605
4858,9627,9072,12047
4859,8919,2381,12838
4860,2287,8615,5614
4861,8234,13693,9488
4862,8585,1373,6207
4863,13240,13197,13689
4864,3370,15080,8866
4865,3001,14428,11513
4866,5767,14140,11624
4867,12310,4819,18727
4868,19299,1241,16078
4869,7195,14955,7583
4870,16882,13116,88
4871,4698,18341,13211
4872,11133,13081,18328
4873,496,15749,185
4874,1029,5123,9224
4875,6935,12568,3897
4876,6617,7958,10270
4877,6232,13366,17862
4878,13766,10327,9500
4879,8282,7726,3935
4880,16215,11563,8877
4881,2051,14458,7757
4882,12871,11373,15120
4883,12977,11977,8954
4884,1306,9650,5675
4885,10058,19942,11734
4886,1354,17860,567
4887,18997,1349,3824
4888,712,11256,16074
4889,16331,2269,1339
4890,5685,2766,12229
4891,2216,17779,15455
4892,11564,8108,9641
4893,7123,11220,12672
4894,8922,11393,13491
4895,1506,19135,14146
4896,4978,17043,10780
4897,393,6960,1606
4898,264,16467,672
4899,7751,15147,10092
4900,1130,10965,13905
4901,5163,825,19060
4902,3061,3833,19331
4903,10069,18737,10593
4904,3917,10548,14741
4905,6144,11857,2503
4906,16676,14889,10091
4907,9108,3109,8589
4908,8483,10959,11380
4909,1940,13670,19639
4910,4444,7852,191
4911,3157,163,3129
4912,16585,14764,19861
4913,11367,10668,1398
4914,6979,6901,19047
4915,1869,3127,4852
4916,7821,1290,16431
4917,12460,2239,3400
4918,16306,13708,8774
4919,3348,16607,1525
4920,2864,11216,9252
4921,15969,3255,19828
4922,12560,14797,16758
4923,11680,15363,1821
4924,10709,7700,14948
4925,13998,12250,11075
4926,1415,16650,16309
4927,15127,4542,7717
4928,14504,10312,9686
4929,14074,19664,15058
4930,2253,8007,454
4931,7843,7580,2039
4932,12203,2155,2910
4933,14837,14555,940
4934,821,19629,7104
4935,11163,18394,1507
4936,2323,13479,12666
4937,9383,9279,6089
4938,4007,12530,14905
4939,4260,12094,416
4940,11633,467,16760
4941,12655,6499,8170
4942,3545,14207,124
4943,30,8115,4717
4944,16637,15889,12527
4945,8767,5956,7543
4946,1602,9932,6083
4947,14843,9727,7261
4948,14007,8499,12881
4949,7249,15402,10284
4950,15948,4109,16647
4951,6606,6557,6860
4952,13515,4893,9525
4953,11011,12164,3899
4954,13327,14175,3532
4955,7298,549,17880
4956,10759,1025,8712
4957,8366,19536,10067
4958,2658,15365,1561
4959,2612,7984,13872
4960,13586,11749,15553
4961,15324,4012,17413
4962,12483,18100,4658
4963,2120,10302,12369
4964,5633,5155,8651
4965,15145,12036,7194
4966,6973,4869,3787
4967,16397,10798,19049
4968,8543,10348,8684
4969,4449,15531,8237
4970,2576,2674,10243
4971,3094,14767,3235
4972,15659,17252,5467
4973,1598,7020,9345
4974,19488,15200,12716
4975,17459,14885,13949
4976,19989,354,11004
4977,17244,15393,10829
4978,15266,1676,4131
4979,15947,9002,15283
4980,4729,7205,12276
4981,10230,15625,15424
4982,4157,16939,7918
4983,8038,9739,4228
4984,18942,450,8284
4985,4558,11469,11664
4986,2164,11609,12509
4987,1038,12710,14305
4988,18122,5648,9591
4989,5122,5388,6477
4990,5729,15636,4530
4991,2937,18704,797
4992,8436,8270,5723
4993,4901,6327,19411
4994,2697,1535,17004
4995,1043,6710,16977
4996,18685,6148,2928
4997,5783,11915,7344
4998,5364,12812,11758
4999,10189,13094,10598
5000,6723,15799,11938
5001,14363,13326,19158
5002,11622,15411,17606
5003,17092,16602,16375
5004,1487,5944,5103
5005,5499,6253,359
5006,10739,10005,13278
5007,17556,5914,570
5008,493,10150,7634
5009,17091,7196,9561
5010,11878,8881,8626
5011,14970,5685,8824
5012,16440,1307,5432
5013,19362,12090,7721
5014,7007,4670,12736
5015,4338,9089,17465
5016,1950,18448,19306
5017,9836,7500,7672
5018,2096,8165,13909
5019,3165,8856,10126
5020,10029,95,7084
5021,14070,9600,329
5022,11537,7018,9932
5023,19081,14746,6394
5024,897,6965,5293
5025,1327,8509,12983
5026,18167,1498,4686
5027,2859,7437,13489
5028,9259,5297,16787
5029,6510,16294,16944
5030,9121,8236,18926
5031,10577,100,13114
5032,3874,19853,6863
5033,6744,8388,9390
5034,7448,9937,14351
5035,1647,18177,5356
5036,11526,6436,5152
5037,18607,18291,9862
5038,10964,6458,7905
5039,14637,15843,9611
5040,11329,6736,10659
5041,19003,12292,6876
5042,18537,3152,1574
5043,5741,8272,13895
5044,19682,2501,1705
5045,13407,19259,5468
5046,9411,13840,19735
5047,15084,5851,4650
5048,9073,11097,8742
5049,3430,19968,17576
5050,10140,11551,4672
5051,4123,9173,3142
5052,3781,9831,16996
5053,15136,18249,9903
5054,11592,1906,12038
5055,11430,4315,12123
5056,17620,16066,19178
5057,155,7940,18231
5058,4095,8811,11140
5059,9496,18116,3733
5060,2825,14130,2117
5061,5310,17197,286
5062,10476,7427,5925
5063,16938,17310,12664
5064,14182,9575,7614
5065,16653,2488,19360
5066,15122,5951,9304
5067,5267,4083,9173
5068,18448,13187,8677
5069,12607,19576,9178
5070,18586,13367,8132
5071,16439,17540,15818
5072,15348,703,7355
5073,19466,9440,9180
5074,9658,3806,8839
5075,17990,6216,5781
5076,14899,6765,5926
5077,12229,16879,11281
5078,11980,7765,598
5079,2310,14822,3664
5080,7095,1758,13156
5081,5907,18200,9990
5082,14633,6175,2942
5083,4646,4407,16146
5084,18780,12576,10004
5085,18076,1894,11779
5086,148,16715,11267
5087,19302,7050,6011
5088,7693,10494,330
5089,8786,11167,18323
5090,14323,13044,15829
5091,1885,3323,19917
5092,5369,13672,19447
5093,6258,2688,6480
5094,11456,6749,13258
5095,8422,17881,9247
5096,2460,7344,10948
5097,11832,14050,10181
5098,11338,7360,4193
5099,8982,18736,15361
5100,10464,3994,10411
5101,11760,695,12098
5102,8862,18991,13389
5103,12205,17665,14595
5104,5675,3332,1571
5105,1992,762,4834
5106,2847,4604,7268
5107,17825,14117,10415
5108,15989,5693,9680
5109,6312,8249,7160
5110,10861,3199,167
5111,6523,6223,8014
5112,4482,7578,11969
5113,5635,7405,18146
5114,8614,7764,8710
5115,13946,11785,12950
5116,15525,6046,15123
5117,12101,18459,18774
5118,2474,5858,479
5119,1884,1762,9134
5120,5142,16048,16126
5121,1168,11954,17429
5122,2670,17673,17002
5123,6490,2292,13612
5124,12721,5484,6127
5125,4713,1593,3300
5126,7584,6845,14380
5127,11958,6055,5419
5128,7862,18828,14267
5129,11018,16619,17685
5130,7919,14212,475
5131,13922,3785,1616
5132,19135,17940,8944
5133,6751,8333,17384
5134,17272,250,4277
5135,16047,11282,15658
5136,9706,15162,7538
5137,14608,17747,17118
5138,5860,7914,10336
5139,17270,14156,19889
5140,158,1433,7798
5141,16686,1654,18160
5142,7687,7950,8495
5143,9980,4000,19514
5144,18535,15370,6035
5145,18009,16249,844
5146,19807,3376,6619
5147,701,5520,6705
5148,9141,8377,4206
5149,9548,1004,5107
5150,1442,9690,16777
5151,3652,13900,14714
5152,15838,6543,13097
5153,1080,3145,3079
5154,12897,4176,13525
5155,19990,17130,16699
5156,4409,7184,7324
5157,2026,17958,19784
5158,15023,2892,9797
5159,125,18372,5263
5160,7966,15272,9528
5161,1056,2947,19407
5162,13051,3420,18299
5163,7814,11879,18812
5164,9140,15295,9339
5165,4288,3204,8934
5166,10353,19224,11944
5167,10962,11265,7358
5168,9639,11824,9661
5169,16341,4845,8741
5170,3301,5406,12777
5171,15665,8112,17119
5172,17210,17734,14671
5173,17849,11953,16083
5174,19712,7698,16917
5175,2820,15978,12563
5176,1537,131,5406
5177,14406,15729,19802
5178,10075,3858,4142
5179,3952,17914,4700
5180,2109,5979,731
5181,7629,11196,848
5182,11297,19290,15592
5183,2559,9131,9004
5184,11169,9612,19314
5185,12819,8204,16472
5186,8156,11417,14436
5187,2498,11815,4929
5188,15703,19557,5818
5189,8327,14538,6838
5190,14242,5237,4242
5191,19641,11013,13239
5192,14090,17889,4930
5193,768,17565,4268
5194,5176,11578,17336
5195,18077,11858,15649
5196,10387,13415,6623
5197,3974,7075,8211
5198,4450,9352,17199
5199,19753,664,7942
5200,952,119,10127
5201,19519,5894,19841
5202,7211,4475,3871
5203,18690,15009,9027
5204,10875,8242,3986
5205,12481,12905,2283
5206,16552,16312,10790
5207,2101,14096,9009
5208,19322,18883,18951
5209,14377,347,7725
5210,8468,15183,10641
5211,17609,4939,6922
5212,6695,7070,16692
5213,2893,8862,11313
5214,16182,18285,1258
5215,10074,16376,4420
5216,15380,10119,16364
5217,5157,6627,11169
5218,8785,1473,16938
5219,17075,4791,17097
5220,19434,10446,6136
5221,14179,18005,13498
5222,2844,10090,6073
5223,8809,10425,16834
5224,3130,3180,7758
5225,10201,12197,10602
5226,14459,3141,8772
5227,17232,10458,16250
5228,19476,8383,3080
5229,13271,3229,10371
5230,8331,9400,17160
5231,5114,18955,12417
5232,10314,1988,14310
5233,14536,17392,12375
5234,17530,10711,6927
5235,7049,13861,12428
5236,6641,1062,8097
5237,3571,16699,13090
5238,7276,4872,8759
5239,1061,16060,19750
5240,3538,8276,4967
5241,599,15303,6471
5242,2894,13113,13572
5243,14471,14204,9758
5244,1711,8583,11352
5245,18982,6316,18619
5246,10205,11413,19782
5247,16504,15894,19874
5248,4353,17070,11475
5249,4422,16029,17279
5250,6661,7784,18579
5251,12542,3344,7437
5252,10157,4618,17036
5253,2428,72,15805
5254,11228,9668,18223
5255,6359,7987,14572
5256,9352,3733,1212
5257,18327,18556,17466
5258,4083,10949,2608
5259,3041,19738,17140
5260,10345,6494,16983
5261,8877,416,7621
5262,12317,3670,12177
5263,4984,7739,18434
5264,6922,11890,14007
5265,18132,13596,16495
5266,2125,19957,4870
5267,16881,17957,19905
5268,16333,18362,8988
5269,18639,13793,5839
5270,7386,10200,11535
5271,12422,12552,10357
5272,3883,10803,52
5273,1944,8874,7086
5274,16144,1986,3145
5275,12580,17276,13510
5276,17780,10895,10543
5277,18733,5687,4889
5278,13793,3330,12096
5279,19566,18935,1326
5280,2085,8614,1189
5281,9696,580,4172
5282,8287,19116,9900
5283,14965,3125,12263
5284,7612,8301,2937
5285,16809,8696,13488
5286,19674,6776,3513
5287,15702,19723,6469
5288,10878,12545,12795
5289,14579,6992,19871
5290,8764,8548,17455
5291,4767,18887,4343
5292,17871,12354,12168
5293,14431,3421,18361
5294,3371,9321,17143
5295,5294,639,8536
5296,1319,9790,8439
5297,11762,19480,7065
5298,13136,12525,2405
5299,15727,15551,8404
5300,17584,1830,10224
5301,5016,9289,10484
5302,2858,6751,17625
5303,16174,10873,8509
5304,2972,19840,4139
5305,4787,4178,18206
5306,3735,2645,14015
5307,14981,4755,17080
5308,19560,8642,7620
5309,5610,14110,19666
5310,7554,12907,7387
5311,10130,17695,11819
5312,17566,13487,15612
5313,16275,6330,10006
5314,6805,1279,17884
5315,12027,17296,2411
5316,4358,1526,12597
5317,19630,5368,18389
5318,1562,9786,15813
5319,10784,7930,3802
5320,18662,3981,4921
5321,12143,15907,12464
5322,18138,13005,1581
5323,3848,11221,2848
5324,15446,18073,629
5325,7073,11479,15400
5326,5356,2964,16766
5327,7370,15084,4584
5328,12019,9276,11252
5329,14008,15591,8160
5330,18909,13986,8910
5331,683,11307,205
5332,6721,6746,15736
5333,7488,7522,7343
5334,14643,8777,13577
5335,566,13184,1082
5336,8014,14776,11696
5337,5621,786,2879
5338,17794,15837,8402
5339,9172,1509,2476
5340,7620,7040,1869
5341,7828,19420,13848
5342,13906,7365,19541
5343,15562,7083,7236
5344,6918,17542,19313
5345,15888,8243,13095
5346,9645,6934,19231
5347,19743,15481,4470
5348,2780,19632,11985
5349,17368,12636,6322
5350,19357,2561,6787
5351,11381,7391,1798
5352,19260,8843,14527
5353,6036,1927,8109
5354,9940,14090,13169
5355,19100,9832,14387
5356,5391,2847,8842
5357,9997,19736,1350
5358,13301,11593,19966
5359,17432,10623,19427
5360,187,15138,15615
5361,8560,19386,9851
5362,16216,606,9059
5363,6779,2126,4488
5364,3205,9574,8883
5365,4520,14880,18824
5366,8784,19818,11414
5367,9556,8619,11796
5368,3726,8201,3520
5369,3776,3207,8748
5370,592,17374,13780
5371,14634,14963,412
5372,11661,2537,4691
5373,11514,18350,7495
5374,16355,19450,9400
5375,15633,16915,5851
5376,8102,19870,5425
5377,14050,3289,12114
5378,6551,10752,8068
5379,6407,3778,3988
5380,10882,15781,9472
5381,9096,4406,14852
5382,7305,18161,9311
5383,9691,19077,12115
5384,13272,6949,10686
5385,9242,10295,6202
5386,7287,18882,14419
5387,3755,2164,15046
5388,8713,18219,15002
5389,7408,10819,9813
5390,7084,17613,12980
5391,7761,15207,803
5392,3918,11916,10458
5393,13707,4846,5938
5394,5688,11194,15185
5395,10546,4887,4994
5396,9204,9137,10353
5397,16577,9959,1287
5398,18429,13925,5480
5399,10570,1963,8775
5400,5787,2274,6885
5401,12112,2730,8258
5402,6807,9220,19942
5403,18934,5719,7974
5404,13874,6487,14893
5405,16942,9346,11207
5406,4706,5009,17642
5407,5024,10018,18996
5408,17723,14016,11458
5409,12416,11804,10455
5410,13391,7364,9945
5411,18131,13416,2772
5412,11986,19701,15425
5413,16586,3001,18338
5414,5233,17048,6287
5415,2666,16742,6802
5416,1202,11453,19288
5417,5555,3852,10037
5418,10425,8698,13328
5419,13947,17412,16644
5420,19882,4967,9098
5421,95,2723,6383
5422,12336,10013,13611
5423,8612,10342,9597
5424,5098,2843,5023
5425,2227,16340,3981
5426,9290,11525,18654
5427,10427,13857,8899
5428,18232,16572,16696
5429,7090,1450,18082
5430,8620,9287,12942
5431,8079,11768,13173
5432,843,10925,5902
5433,14799,12514,5783
5434,11581,11566,18532
5435,9787,10184,5846
5436,16597,12528,19384
5437,7121,2589,3772
5438,2760,7433,17010
5439,13932,18741,19709
5440,1328,16452,6758
5441,4889,11306,4119
5442,9230,16840,11175
5443,18682,482,5018
5444,19512,5746,5613
5445,2879,3084,6575
5446,7895,2853,14096
5447,2119,4181,11633
5448,18980,11892,8243
5449,5196,6342,19503
5450,14305,14084,4083
5451,3009,175,11364
5452,4255,19193,6993
5453,13525,14173,5714
5454,5626,113,16335
5455,1255,8151,2680
5456,2751,11537,15575
5457,13692,5588,8347
5458,3550,710,9483
5459,10837,2662,9112
5460,12772,10945,8985
5461,2170,18994,9580
5462,19557,5543,5540
5463,15006,6408,1968
5464,13695,11989,17853
5465,6687,19749,4322
5466,18229,15131,4804
5467,236,9789,17837
5468,13028,10516,16839
5469,6428,15266,2553
5470,4900,16824,16272
5471,10468,18124,7049
5472,7712,531,13212
5473,6357,16365,1808
5474,7567,14318,6574
5475,16861,701,7627
5476,12640,6127,2843
5477,1821,8909,12762
5478,14232,17320,4040
5479,15357,6367,300
5480,7032,19066,14356
5481,16088,7831,8555
5482,16929,13763,7009
5483,985,5788,18923
5484,5868,9628,3179
5485,12352,10897,12274
5486,4056,7467,15440
5487,1274,2821,5484
5488,19069,2685,15775
5489,5653,12557,950
5490,10319,19938,7219
5491,11037,15150,7112
5492,3214,11037,5465
5493,13107,198,17203
5494,19771,17378,5196
5495,8224,11443,9635
5496,2344,14775,18610
5497,10514,9144,15994
5498,14635,6352,11429
5499,5365,2416,7233
5500,6914,13655,16829
5501,4557,11638,1533
5502,17364,18337,4601
5503,3335,11992,19852
5504,6139,4447,9189
5505,56,17164,2938
5506,9285,14575,18574
5507,460,15872,13450
5508,18827,19747,13364
5509,16778,1094,5461
5510,867,9094,4556
5511,17715,7544,18756
5512,11595,18806,18481
5513,16446,8531,7257
5514,13724,10582,11766
5515,4195,13210,13338
5516,4235,16625,5211
5517,5050,7301,1418
5518,1373,6660,8047
5519,15717,13532,10764
5520,16866,18820,3495
5521,16753,628,18439
5522,4200,16239,17599
5523,3452,15536,16886
5524,11277,8748,15635
5525,5849,12781,3335
5526,19016,5562,9044
5527,6208,7440,14506
5528,12126,16613,1504
5529,3857,7744,9581
5530,19830,12286,5678
5531,18112,1020,7818
5532,970,572,3362
5533,15570,15567,8797
5534,721,17739,14110
5535,4107,1452,15398
5536,4120,6362,19640
5537,16632,4690,8780
5538,1075,16094,8054
5539,4645,2445,15895
5540,286,1115,12543
5541,9304,17165,17372
5542,5326,2741,14988
5543,7407,10032,2851
5544,18442,9661,12105
5545,19414,6995,9248
5546,2912,6232,6620
5547,18522,1144,18888
5548,18815,568,17182
5549,17541,15874,11341
5550,18115,7011,10608
5551,14020,7893,15877
5552,4079,4300,19147
5553,8400,1851,827
5554,3169,14073,19337
5555,6464,5258,2463
5556,121,15204,17316
5557,9857,11748,8074
5558,735,10531,2847
5559,13300,14749,16523
5560,18120,5670,13663
5561,18215,17071,19458
5562,19902,16283,3302
5563,19482,13915,19768
5564,6720,10185,3090
5565,19896,18595,4888
5566,11434,7348,3185
5567,14203,11296,19039
5568,7945,11025,19965
5569,400,6927,11330
5570,6550,16540,9938
5571,3260,2394,10622
5572,17109,6272,3525
5573,19803,12621,752
5574,6665,9983,5707
5575,12412,4801,4939
5576,6572,3593,8618
5577,13603,9560,7598
5578,9020,3301,5405
5579,8333,16567,483
5580,16079,15331,18235
5581,12881,74,3031
5582,4434,11181,21
5583,6226,9444,7569
5584,17700,3461,10112
5585,16310,14111,11588
5586,7713,10972,9542
5587,10611,8426,17805
5588,12623,14085,735
5589,13283,7236,18471
5590,7592,11811,15638
5591,18026,3359,9735
5592,6431,15386,2508
5593,10509,7820,3351
5594,12892,6637,15323
5595,11992,8690,19181
5596,5143,5355,5190
5597,812,19860,16526
5598,10622,9787,9365
5599,7520,12964,2146
5600,19392,3243,13369
5601,11117,13358,16715
5602,9236,5636,14063
5603,19532,14017,10499
5604,631,16720,9974
5605,2911,12136,5284
5606,19467,17588,16091
5607,16503,11741,11620
5608,233,18863,14701
5609,16099,3607,14910
5610,7527,3788,19882
5611,530,9507,9692
5612,2763,9710,7670
5613,9488,15400,9946
5614,6388,15326,13104
5615,12235,17002,3323
5616,18814,13087,10734
5617,4278,9389,9070
5618,7949,15468,197
5619,19775,9265,17568
5620,17605,6335,14206
5621,6228,7491,2399
5622,8866,10572,9609
5623,1578,13165,8567
5624,18472,14058,3740
5625,8979,6344,10402
5626,3204,17617,16113
5627,12414,3644,19030
5628,4137,8004,19412
5629,14838,4389,13810
5630,6462,546,14347
5631,3610,7760,8537
5632,17057,9076,15662
5633,8602,4185,12419
5634,16322,15962,14806
5635,10348,1226,15200
5636,19761,10821,16516
5637,9271,2077,11843
5638,270,7752,7339
5639,17177,10105,18204
5640,16598,8750,6297
5641,13452,7071,10913
5642,16879,4843,15633
5643,16441,5804,13898
5644,4437,10158,18421
5645,13677,14681,15349
5646,15602,9485,15780
5647,7778,2148,13711
5648,18059,8975,19204
5649,15349,6411,5527
5650,7964,16459,17555
5651,4542,11618,4165
5652,9280,5146,15733
5653,16295,6594,15880
5654,13020,18286,757
5655,5491,13075,13569
5656,16352,13381,263
5657,14205,17567,7349
5658,1315,5689,16697
5659,5760,18425,13181
5660,2286,5069,1757
5661,15769,1947,19865
5662,18543,2379,3091
5663,16370,6561,6630
5664,14739,7356,12226
5665,7723,13386,7722
